date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2013-05-02,2013,Pune,Subrata Roy Sahara Stadium,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,170,9,187,3,Royal Challengers Bangalore,complete,17,0,AB de Villiers,AJ Pycroft,Aleem Dar,C Shamshuddin,Subroto Das,PG Pathak,20,"RV Uthappa, AJ Finch, TL Suman, Yuvraj Singh, SPD Smith, AD Mathews, AM Nayar, B Kumar, BAW Mendis, AB Dinda, R Sharma","SS Tiwary, CH Gayle, V Kohli, AB de Villiers, MC Henriques, KL Rahul, KB Arun Karthik, R Vinay Kumar, M Kartik, M Muralitharan, RP Singh"
2013-05-03,2013,Kolkata,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,133,2,132,6,Kolkata Knight Riders,complete,0,8,YK Pathan,RS Mahanama,HDPK Dharmasena,CK Nandan,S Ravi,AS Pathania,20,"G Gambhir, MS Bisla, JH Kallis, YK Pathan, EJG Morgan, DB Das, R Bhatia, S Narwal, SMSM Senanayake, Iqbal Abdulla, SP Narine","SR Watson, AM Rahane, JP Faulkner, SV Samson, DH Yagnik, OA Shah, STR Binny, R Dravid, AA Chavan, GB Hogg, SK Trivedi"
2013-05-04,2013,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,81,4,80,10,Sunrisers Hyderabad,complete,0,6,DJG Sammy,J Srinath,Asad Rauf,S Asnani,AK Chaudhary,A Nand Kishore,20,"PA Patel, S Dhawan, A Ashish Reddy, DJG Sammy, KC Sangakkara, GH Vihari, NLTC Perera, KV Sharma, A Mishra, DW Steyn, I Sharma","DPMD Jayawardene, V Sehwag, UBT Chand, DA Warner, BMAJ Mendis, KM Jadhav, IK Pathan, J Botha, S Nadeem, A Nehra, UT Yadav"
2013-05-05,2013,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Pune Warriors,Pune Warriors,bat,182,5,178,4,Rajasthan Royals,complete,0,5,AM Rahane,AJ Pycroft,C Shamshuddin,RJ Tucker,Aleem Dar,Tapan Sharma,20,"R Dravid, AM Rahane, SR Watson, BJ Hodge, STR Binny, SV Samson, JP Faulkner, Sachin Baby, KK Cooper, A Chandila, SK Trivedi","RV Uthappa, AJ Finch, Yuvraj Singh, MR Marsh, AD Mathews, M Rawat, UA Birla, B Kumar, WD Parnell, K Upadhyay, R Sharma"
2013-05-05,2013,Mumbai,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,139,5,79,10,Mumbai Indians,complete,60,0,MG Johnson,RS Mahanama,HDPK Dharmasena,CK Nandan,S Ravi,RM Deshpande,20,"DR Smith, SR Tendulkar, KD Karthik, KA Pollard, RG Sharma, AT Rayudu, Harbhajan Singh, MG Johnson, SL Malinga, PP Ojha, P Suyal","MEK Hussey, M Vijay, SK Raina, S Badrinath, DJ Bravo, R Ashwin, MS Dhoni, RA Jadeja, CH Morris, MM Sharma, B Laughlin"
2013-05-06,2013,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,194,4,190,3,Kings XI Punjab,complete,0,6,DA Miller,RR Jadeja,VA Kulkarni,NJ Llong,K Srinath,Nitin Menon,20,"Mandeep Singh, SE Marsh, Gurkeerat Singh, DJ Hussey, DA Miller, R Sathish, MG Neser, PP Chawla, P Kumar, MS Gony, P Awana","CA Pujara, CH Gayle, V Kohli, AB de Villiers, MC Henriques, SS Tiwary, KB Arun Karthik, R Vinay Kumar, R Rampaul, M Kartik, RP Singh"
2013-05-07,2013,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,bat,155,1,154,4,Rajasthan Royals,complete,0,9,AM Rahane,AJ Pycroft,Aleem Dar,RJ Tucker,C Shamshuddin,Tapan Sharma,20,"R Dravid, AM Rahane, SR Watson, SV Samson, STR Binny, BJ Hodge, Sachin Baby, JP Faulkner, SK Trivedi, PV Tambe, SW Tait","DPMD Jayawardene, V Sehwag, CM Gautam, DA Warner, BJ Rohrer, KM Jadhav, AB Agarkar, M Morkel, UT Yadav, P Negi, S Kaul"
2013-05-07,2013,Mumbai,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,170,6,105,10,Mumbai Indians,complete,65,0,SR Tendulkar,RS Mahanama,HDPK Dharmasena,S Ravi,CK Nandan,RM Deshpande,20,"DR Smith, SR Tendulkar, KD Karthik, RG Sharma, KA Pollard, AT Rayudu, Harbhajan Singh, MG Johnson, SL Malinga, PP Ojha, AN Ahmed","MS Bisla, G Gambhir, JH Kallis, YK Pathan, EJG Morgan, DB Das, R McLaren, R Bhatia, Iqbal Abdulla, SP Narine, L Balaji"
2013-05-08,2013,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,146,8,223,3,Chennai Super Kings,complete,77,0,SK Raina,Raju Mukherjee,S Das,NJ Llong,K Srinath,A Nand Kishore,20,"PA Patel, S Dhawan, KC Sangakkara, GH Vihari, DJG Sammy, NLTC Perera, KV Sharma, A Mishra, DW Steyn, I Sharma, A Ashish Reddy","MEK Hussey, M Vijay, SK Raina, MS Dhoni, RA Jadeja, S Badrinath, DJ Bravo, CH Morris, R Ashwin, JO Holder, MM Sharma"
2013-05-09,2013,Pune,Subrata Roy Sahara Stadium,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,106,10,152,6,Kolkata Knight Riders,complete,46,0,G Gambhir,J Srinath,Asad Rauf,S Asnani,SJA Taufel,PG Pathak,20,"RV Uthappa, AJ Finch, Yuvraj Singh, UA Birla, AD Mathews, MR Marsh, M Rawat, WD Parnell, B Kumar, Parvez Rasool, K Upadhyay","MS Bisla, G Gambhir, JH Kallis, EJG Morgan, RN ten Doeschate, YK Pathan, MK Tiwary, R Bhatia, Iqbal Abdulla, SP Narine, L Balaji"
2013-05-09,2013,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,145,6,147,2,Rajasthan Royals,complete,0,8,KK Cooper,RS Mahanama,HDPK Dharmasena,S Ravi,CK Nandan,Nitin Menon,20,"Mandeep Singh, AC Gilchrist, SE Marsh, DJ Hussey, DA Miller, MS Gony, R Sathish, PP Chawla, Bipul Sharma, P Kumar, P Awana","R Dravid, AM Rahane, SR Watson, SV Samson, BJ Hodge, DH Yagnik, KK Cooper, JP Faulkner, A Chandila, S Sreesanth, SK Trivedi"
2013-05-10,2013,Delhi,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,179,7,183,4,Royal Challengers Bangalore,complete,4,0,JD Unadkat,RS Madugalle,NJ Llong,K Srinath,VA Kulkarni,K Bharatan,20,"DPMD Jayawardene, V Sehwag, UBT Chand, DA Warner, BJ Rohrer, KM Jadhav, IK Pathan, M Morkel, UT Yadav, S Nadeem, S Kaul","CA Pujara, CH Gayle, V Kohli, MC Henriques, AB de Villiers, SS Tiwary, J Syed Mohammad, R Vinay Kumar, R Rampaul, M Kartik, JD Unadkat"
2013-05-11,2013,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,120,9,150,7,Sunrisers Hyderabad,complete,30,0,PA Patel,AJ Pycroft,S Das,RJ Tucker,C Shamshuddin,Nitin Menon,20,"AC Gilchrist, Mandeep Singh, SE Marsh, LA Pomersbach, DA Miller, R Sathish, PP Chawla, P Kumar, Harmeet Singh, P Awana, Sandeep Sharma","PA Patel, S Dhawan, GH Vihari, CL White, BB Samantray, DJG Sammy, KV Sharma, NLTC Perera, DW Steyn, A Mishra, I Sharma"
2013-05-11,2013,Pune,Subrata Roy Sahara Stadium,Pune Warriors,Mumbai Indians,Pune Warriors,bat,112,8,116,5,Mumbai Indians,complete,0,5,MG Johnson,J Srinath,Asad Rauf,AK Chaudhary,S Asnani,RM Deshpande,20,"RV Uthappa, AJ Finch, MK Pandey, Yuvraj Singh, AD Mathews, AM Nayar, KW Richardson, Parvez Rasool, B Kumar, AB Dinda, BAW Mendis","DR Smith, SR Tendulkar, KD Karthik, RG Sharma, AT Rayudu, GJ Maxwell, Harbhajan Singh, MG Johnson, SL Malinga, PP Ojha, AN Ahmed"
2013-05-12,2013,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,144,5,141,4,Rajasthan Royals,complete,0,5,SR Watson,RS Mahanama,HDPK Dharmasena,CK Nandan,S Ravi,Tapan Sharma,20,"R Dravid, AM Rahane, JP Faulkner, SV Samson, SR Watson, STR Binny, BJ Hodge, DH Yagnik, SK Trivedi, KK Cooper, VS Malik","MEK Hussey, M Vijay, SK Raina, MS Dhoni, RA Jadeja, DJ Bravo, S Badrinath, CH Morris, R Ashwin, JO Holder, MM Sharma"
2013-05-12,2013,Ranchi,JSCA International Stadium Complex,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,116,5,115,9,Kolkata Knight Riders,complete,0,5,JH Kallis,RS Madugalle,NJ Llong,K Srinath,VA Kulkarni,PK Khakhar,20,"MS Bisla, G Gambhir, JH Kallis, YK Pathan, MK Tiwary, RN ten Doeschate, R Bhatia, DB Das, SMSM Senanayake, SP Narine, L Balaji","CA Pujara, CH Gayle, V Kohli, AB de Villiers, MC Henriques, SS Tiwary, R Vinay Kumar, R Rampaul, A Mithun, M Kartik, JD Unadkat"
2013-05-13,2013,Mumbai,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,184,4,178,3,Mumbai Indians,complete,0,7,KA Pollard,RR Jadeja,AK Chaudhary,SJA Taufel,Asad Rauf,RM Deshpande,20,"DR Smith, SR Tendulkar, KD Karthik, RG Sharma, AT Rayudu, KA Pollard, Harbhajan Singh, MG Johnson, DS Kulkarni, SL Malinga, PP Ojha","PA Patel, S Dhawan, GH Vihari, CL White, NLTC Perera, DJG Sammy, BB Samantray, KV Sharma, A Mishra, DW Steyn, I Sharma"
2013-05-14,2013,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,168,4,135,9,Chennai Super Kings,complete,33,0,MS Dhoni,AJ Pycroft,C Shamshuddin,RJ Tucker,S Das,K Srinivasan,20,"MEK Hussey, M Vijay, SK Raina, MS Dhoni, RA Jadeja, DJ Bravo, S Badrinath, JA Morkel, R Ashwin, JO Holder, MM Sharma","V Sehwag, UBT Chand, J Botha, DA Warner, KM Jadhav, BJ Rohrer, RE van der Merwe, IK Pathan, UT Yadav, A Nehra, S Kaul"
2013-05-14,2013,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,174,5,176,3,Kings XI Punjab,complete,0,7,AC Gilchrist,RS Mahanama,HDPK Dharmasena,S Ravi,CK Nandan,KN Ananthapadmanabhan,20,"CA Pujara, CH Gayle, V Kohli, AB de Villiers, MC Henriques, KL Rahul, KB Arun Karthik, R Vinay Kumar, Z Khan, M Muralitharan, JD Unadkat","AC Gilchrist, SE Marsh, Azhar Mahmood, DA Miller, R Sathish, Mandeep Singh, M Vohra, PP Chawla, MS Gony, P Awana, Sandeep Sharma"
2013-05-15,2013,Mumbai,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,166,8,152,7,Mumbai Indians,complete,14,0,AP Tare,RR Jadeja,Asad Rauf,S Asnani,AK Chaudhary,PG Pathak,20,"GJ Maxwell, AP Tare, KD Karthik, RG Sharma, KA Pollard, AT Rayudu, Harbhajan Singh, MG Johnson, SL Malinga, DS Kulkarni, PP Ojha","R Dravid, AM Rahane, JP Faulkner, SV Samson, SR Watson, STR Binny, DH Yagnik, BJ Hodge, KK Cooper, AA Chavan, PV Tambe"
2013-05-15,2013,Ranchi,JSCA International Stadium Complex,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,field,163,7,170,4,Pune Warriors,complete,7,0,MK Pandey,RS Madugalle,NJ Llong,K Srinath,VA Kulkarni,PK Khakhar,20,"G Gambhir, MS Bisla, JH Kallis, YK Pathan, RN ten Doeschate, MK Tiwary, DB Das, R Bhatia, SMSM Senanayake, SP Narine, L Balaji","RV Uthappa, AJ Finch, MK Pandey, Yuvraj Singh, LJ Wright, AD Mathews, RV Gomez, WD Parnell, B Kumar, AG Murtaza, IC Pandey"
2013-05-16,2013,Dharamsala,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,171,4,164,7,Kings XI Punjab,complete,7,0,DA Miller,RS Mahanama,HDPK Dharmasena,S Ravi,CK Nandan,Nitin Menon,20,"AC Gilchrist, SE Marsh, Azhar Mahmood, DA Miller, R Sathish, PP Chawla, Mandeep Singh, M Vohra, P Kumar, P Awana, Sandeep Sharma","DPMD Jayawardene, UBT Chand, IK Pathan, DA Warner, V Sehwag, BJ Rohrer, CM Gautam, M Morkel, S Kaul, UT Yadav, A Nehra"
2013-05-17,2013,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,136,9,113,9,Sunrisers Hyderabad,complete,23,0,A Mishra,J Srinath,Asad Rauf,AK Chaudhary,S Asnani,A Nand Kishore,20,"PA Patel, S Dhawan, GH Vihari, CL White, BB Samantray, DJG Sammy, NLTC Perera, DW Steyn, KV Sharma, A Mishra, I Sharma","R Dravid, AM Rahane, SR Watson, SV Samson, STR Binny, BJ Hodge, Sachin Baby, JP Faulkner, KK Cooper, PV Tambe, SK Trivedi"
2013-05-18,2013,Dharamsala,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,183,8,133,9,Kings XI Punjab,complete,50,0,Azhar Mahmood,RS Mahanama,HDPK Dharmasena,CK Nandan,S Ravi,Unknown,20,"AC Gilchrist, Mandeep Singh, Azhar Mahmood, SE Marsh, DA Miller, M Vohra, Gurkeerat Singh, PP Chawla, P Kumar, P Awana, Sandeep Sharma","GJ Maxwell, AP Tare, AT Rayudu, RG Sharma, KD Karthik, KA Pollard, R Dhawan, Harbhajan Singh, NM Coulter-Nile, SL Malinga, DS Kulkarni"
2013-05-18,2013,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,106,2,82,6,Royal Challengers Bangalore,complete,24,0,V Kohli,AJ Pycroft,C Shamshuddin,RJ Tucker,S Das,KN Ananthapadmanabhan,20,"V Kohli, CH Gayle, AB de Villiers, MC Henriques, RP Singh, KL Rahul, SS Tiwary, R Vinay Kumar, Z Khan, R Rampaul, JD Unadkat","MEK Hussey, M Vijay, SK Raina, DJ Bravo, MS Dhoni, RA Jadeja, S Badrinath, CH Morris, R Ashwin, JO Holder, MM Sharma"
2013-05-19,2013,Pune,Subrata Roy Sahara Stadium,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,172,5,134,9,Pune Warriors,complete,38,0,LJ Wright,RS Madugalle,NJ Llong,SJA Taufel,VA Kulkarni,PG Pathak,20,"RV Uthappa, AJ Finch, MK Pandey, Yuvraj Singh, AD Mathews, LJ Wright, RV Gomez, WD Parnell, B Kumar, AG Murtaza, AB Dinda","DPMD Jayawardene, DA Warner, B Chipli, V Sehwag, BJ Rohrer, IK Pathan, CM Gautam, M Morkel, UT Yadav, S Nadeem, S Kaul"
2013-05-19,2013,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,132,5,130,7,Sunrisers Hyderabad,complete,0,5,PA Patel,Raju Mukherjee,Asad Rauf,S Asnani,AK Chaudhary,A Nand Kishore,20,"PA Patel, S Dhawan, GH Vihari, CL White, NLTC Perera, DJG Sammy, BB Samantray, KV Sharma, A Mishra, DW Steyn, Anand Rajan","MS Bisla, G Gambhir, JH Kallis, EJG Morgan, YK Pathan, RN ten Doeschate, P Dogra, SP Narine, Iqbal Abdulla, PJ Sangwan, Mohammed Shami"
2013-05-21,2013,Delhi,Feroz Shah Kotla,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,192,1,144,10,Chennai Super Kings,complete,48,0,MEK Hussey,RS Mahanama,NJ Llong,RJ Tucker,S Ravi,CK Nandan,20,"MEK Hussey, M Vijay, SK Raina, MS Dhoni, RA Jadeja, S Badrinath, DJ Bravo, JA Morkel, CH Morris, R Ashwin, MM Sharma","DR Smith, AP Tare, KD Karthik, RG Sharma, KA Pollard, AT Rayudu, Harbhajan Singh, MG Johnson, SL Malinga, PP Ojha, MM Patel"
2013-05-22,2013,Delhi,Feroz Shah Kotla,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,135,6,132,7,Rajasthan Royals,complete,0,4,BJ Hodge,RS Mahanama,S Ravi,RJ Tucker,NJ Llong,CK Nandan,20,"R Dravid, AM Rahane, SR Watson, DH Yagnik, STR Binny, SV Samson, BJ Hodge, JP Faulkner, KK Cooper, VS Malik, SK Trivedi","PA Patel, S Dhawan, GH Vihari, CL White, DJG Sammy, NLTC Perera, BB Samantray, KV Sharma, DW Steyn, A Mishra, I Sharma"
2013-05-24,2013,Kolkata,Eden Gardens,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,169,6,165,6,Mumbai Indians,complete,0,4,Harbhajan Singh,RS Madugalle,C Shamshuddin,SJA Taufel,HDPK Dharmasena,K Srinath,20,"DR Smith, AP Tare, KD Karthik, RG Sharma, KA Pollard, AT Rayudu, Harbhajan Singh, R Dhawan, MG Johnson, SL Malinga, PP Ojha","R Dravid, AM Rahane, SR Watson, SV Samson, STR Binny, BJ Hodge, KK Cooper, DH Yagnik, JP Faulkner, VS Malik, SK Trivedi"
2013-05-26,2013,Kolkata,Eden Gardens,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,125,9,148,9,Mumbai Indians,complete,23,0,KA Pollard,RS Madugalle,HDPK Dharmasena,SJA Taufel,C Shamshuddin,K Srinath,20,"MEK Hussey, M Vijay, SK Raina, S Badrinath, DJ Bravo, RA Jadeja, MS Dhoni, JA Morkel, CH Morris, R Ashwin, MM Sharma","DR Smith, AP Tare, KD Karthik, RG Sharma, AT Rayudu, KA Pollard, Harbhajan Singh, R Dhawan, MG Johnson, SL Malinga, PP Ojha"
